23,438
24,692
10,930
3,166
11,241
1,195
6,215
17,202
17,708
23,202
25,195
30,641
14,167
1,549
6,849
16,485
15,196
11,821
26,900
16,662
16,50
24,795
6,621
5,104
15,871
4,376
12,897
22,586
20,116
3,699
13,276
8,397
8,930
5,60
18,884
18,670
30,774
29,453
29,894
13,261
30,821
23,774
27,299
3,99
23,325
24,98
14,188
27,499
1,217
6,437
8,953
28,219
30,843
6,604
13,587
2,247
19,390
9,676
20,403
1,638
27,783
28,807
17,974
26,121
7,167
16,490
12,125
14,859
8,385
28,55
8,838
9,573
4,543
2,241
15,718
12,946
16,79
2,681
27,705
12,65
14,646
14,884
16,433
26,251
11,363
20,499
21,317
20,727
21,337
19,748
17,729
16,233
2,170
23,289
11,99
12,227
6,117
26,923
28,119
8,632
10,4
29,849
5,475
13,154
13,456
25,559
17,371
17,913
14,59
27,803
1,525
26,465
20,30
11,701
30,579
16,356
19,907
2,677
6,763
8,771
19,472
19,212
7,150
7,258
4,624
17,201
21,895
14,218
29,194
12,784
12,927
24,673
2,666
15,116
12,896
26,338
27,368
19,655
4,803
19,751
11,318
19,738
17,402
21,346
14,828
9,759
4,229
9,404
18,749
29,158
30,601
5,717
22,495
10,456
23,962
27,96
15,187
23,299
24,309
15,305
17,907
26,343
1,856
25,842
1,188
17,300
10,857
8,814
28,42
28,577
23,466
14,881
18,608
18,237
13,365
24,287
28,799
26,666
24,735
17,964
4,404
25,635
20,400
1,341
1,774
26,39
8,848
2,797
5,583
17,987
24,850
22,761
10,596
18,548
25,321
16,278
15,273
11,852
15,731
30,67
23,732
18,836
23,876
22,186
25,707
27,549
13,803
28,496
28,324
27,592
6,404
1,86
6,637
18,395
30,28
6,751
23,453
20,975
24,663
29,938
16,994
20,344
3,780
13,206
22,349
26,69
12,641
24,884
2,650
29,79
7,235
14,998
24,57
26,35
23,840
10,997
29,481
14,125
30,837
21,751
18,242
22,683
7,87
16,205
29,727
16,252
2,998
19,852
16,885
17,595
2,813
6,360
20,429
26,199
20,627
21,426
19,39
28,672
17,542
25,300
30,663
18,689
23,928
19,853
24,605
5,622
26,854
9,757
2,148
22,982
4,138
27,122
16,954
6,348
9,600
11,167
21,618
22,627
17,120
13,768
29,869
12,913
9,180
20,181
28,897
6,631
27,132
26,629
19,790
26,480
11,772
4,449
1,268
14,618
15,713
13,383
18,154
19,380
1,305
14,1001
21,969
19,376
25,798
14,522
26,5
16,921
23,861
12,653
11,326
19,99
5,179
18,228
4,778
14,676
17,986
25,659
24,449
18,387
5,607
13,345
22,81
3,988
1,664
22,825
22,328
15,470
13,175
15,756
14,788
29,973
15,367
10,126
19,199
4,810
27,766
23,891
29,805
10,935
15,573
9,31
2,916
5,708
13,881
8,500
15,659
11,274
16,90
25,15
1,539
28,849
24,432
20,548
10,465
9,153
26,460
23,105
5,213
8,39
4,753
30,12
19,424
1,145
9,544
4,615
14,897
18,143
7,864
17,722
13,739
14,277
5,469
26,271
16,556
30,77
4,416
4,213
9,779
21,176
10,851
9,104
13,726
7,234
29,21
8,539
10,357
10,441
18,950
23,257
27,237
22,580
24,544
30,162
30,486
29,186
19,789
6,884
8,266
12,323
12,144
3,663
14,577
11,855
21,921
22,680
4,360
25,816
22,782
7,388
22,271
7,239
16,563
11,582
27,439
22,778
19,486
7,664
29,679
17,596
12,23
18,784
26,51
18,896
3,555
5,950
5,851
12,761
2,314
6,493
7,753
16,295
12,147
1,137
9,184
18,478
12,449
24,826
8,161
7,490
21,620
30,190
21,131
3,682
20,451
24,857
12,578
15,542
6,701
14,585
1,954
30,279
29,590
18,216
4,209
10,213
11,268
26,276
7,937
7,70
16,812
4,994
7,472
6,967
6,773
1,317
15,629
20,800
10,267
7,724
28,545
30,112
27,503
20,285
2,949
25,288
9,39
22,134
21,59
8,505
19,105
21,87
1,384
6,821
6,785
7,936
30,540
7,121
30,506
16,422
23,531
28,791
22,863
12,539
17,948
11,516
3,495
20,284
19,998
14,622
10,182
12,624
29,271
12,906
25,37
13,1001
3,363
28,246
5,12
15,277
13,867
30,440
1,327
28,293
2,212
10,558
26,687
18,391
23,982
14,713
3,156
26,186
25,343
13,749
15,344
1,875
12,266
18,488
24,31
26,117
14,165
19,177
15,526
4,705
15,745
1,7
8,316
20,104
18,732
29,53
24,907
25,418
22,183
29,652
10,237
4,980
21,555
25,914
21,383
23,218
10,439
11,840
17,447
20,840
15,613
6,716
20,861
23,35
23,805
24,852
19,356
4,850
20,635
16,818
27,136
18,816
30,622
28,384
6,691
13,387
12,253
3,760
4,162
12,530
7,766
25,804
19,429
29,450
19,726
4,148
21,193
9,77
21,356
27,320
7,94
28,128
24,720
30,807
27,750
9,348
20,764
19,916
6,212
18,642
7,149
29,522
30,505
15,401
18,91
3,912
23,248
29,962
29,464
10,214
8,569
12,881
10,394
12,795
19,233
6,649
22,889
12,379
23,40
7,386
30,868
18,698
1,352
18,858
1,881
6,970
29,6
5,256
16,903
7,108
15,770
8,778
23,598
25,263
30,531
16,992
5,6
6,223
8,630
1,477
17,303
12,560
12,831
7,575
29,31
4,447
12,983
17,834
22,407
29,611
24,330
26,194
13,416
13,466
4,719
12,35
3,993
14,756
6,831
2,428
7,314
23,978
23,841
8,97
15,991
14,642
28,579
26,675
27,332
17,812
14,285
28,64
29,701
23,952
1,983
21,349
12,457
12,494
22,775
7,783
12,656
19,512
28,705
27,875
24,702
16,871
5,792
10,832
27,391
19,555
15,396
10,983
16,876
9,88
4,453
4,95
24,50
9,484
3,615
25,4
11,743
21,814
1,996
13,296
2,351
18,337
17,956
19,556
28,304
23,141
16,508
4,828
19,88
1,699
14,227
1,825
19,272
2,26
27,416
5,393
5,251
7,103
7,883
17,210
4,156
22,734
1,892
29,137
22,689
7,344
15,865
5,949
25,681
28,59
22,170
27,832
27,965
23,994
11,628
19,904
5,642
11,666
28,846
11,562
4,113
9,745
10,299
21,341
26,482
20,1001
12,243
4,417
22,236
25,971
7,949
5,948
24,435
13,74
15,668
30,340
30,310
15,225
3,667
5,87
18,924
28,471
24,108
23,795
3,797
26,249
20,905
18,539
7,518
24,409
1,260
22,113
2,693
12,892
12,533
4,522
7,210
27,159
9,483
2,270
9,717
15,898
7,604
4,824
22,319
17,545
3,582
4,450
29,628
3,885
3,458
7,360
15,650
26,325
25,265
9,452
14,814
5,630
3,985
10,670
2,644
29,757
13,68
18,645
17,152
26,284
2,447
14,615
4,442
23,19
29,388
10,416
7,789
11,594
3,606
3,345
13,713
27,346
18,688
7,890
28,654
23,934
17,560
26,924
12,437
16,968
15,835
14,996
18,691
10,433
13,697
1,299
12,385
5,121
5,598
13,675
30,108
25,56
5,873
21,915
7,540
10,280
9,924
29,613
4,847
11,767
4,430
1,678
26,46
30,533
20,7
3,341
28,523
23,853
12,415
24,166
28,938
4,748
15,302
20,343
22,591
16,499
26,614
7,897
27,934
12,508
18,802
21,727
11,239
8,873
21,528
21,48
8,610
23,482
16,568
6,533
14,515
13,705
9,497
16,35
26,31
13,975
6,940
17,947
30,961
30,356
1,259
24,204
29,851
25,883
13,236
23,717
27,994
5,50
1,2
10,452
27,118
23,334
6,491
6,901
15,429
3,7
5,315
4,617
1,210
6,758
22,662
5,643
25,512
24,154
21,661
1,653
17,862
29,78
22,198
13,429
30,610
30,389
23,523
27,999
18,52
15,282
10,103
7,455
1,168
28,361
24,395
24,739
19,508
20,57
18,525
28,534
5,418
3,153
13,606
24,301
24,626
14,428
21,477
19,234
6,43
11,246
17,594
29,840
11,117
6,24
8,515
15,607
17,42
30,273
20,437
17,979
25,173
26,592
10,241
25,47
2,419
15,53
19,963
25,846
27,425
30,523
14,366
1,933
24,992
3,97
24,144
2,8
7,614
12,347
13,111
21,746
17,181
11,278
19,254
23,881
10,33
29,102
13,99
6,107
18,168
18,720
20,655
21,861
22,803
2,799
20,378
22,686
6,568
21,994
8,245
7,271
12,94
1,634
8,837
28,919
7,735
24,951
25,630
3,747
11,235
23,409
18,693
25,91
12,443
16,120
15,407
19,158
15,181
28,735
1,747
15,25
23,744
10,500
13,392
11,322
14,720
5,207
15,849
11,258
17,483
11,994
24,161
13,674
3,551
2,798
3,690
19,910
10,754
30,388
22,355
9,653
12,393
14,637
5,745
10,582
1,344
23,799
21,230
12,747
6,860
2,401
7,559
5,485
21,538
17,22
30,882
10,686
19,480
28,250
8,696
22,951
1,394
9,628
25,335
17,79
6,958
12,42
9,522
27,863
7,58
17,714
13,482
21,396
30,72
19,157
18,385
7,571
30,762
28,812
16,470
24,311
17,385
25,545
6,104
12,873
4,995
28,373
29,178
17,90
5,496
17,824
7,316
5,451
29,132
17,713
27,623
17,808
18,667
13,607
18,885
3,692
20,787
25,732
2,713
28,290
5,382
19,899
10,159
5,564
5,240
20,205
27,150
16,378
1,672
5,520
5,557
16,573
8,255
14,114
14,326
21,31
16,800
3,687
16,965
24,270
5,613
3,717
18,465
11,209
3,612
26,409
30,30
15,950
11,387
8,982
4,834
11,98
21,551
7,688
19,438
21,117
5,18
8,297
17,253
16,311
7,801
21,39
30,164
15,373
13,855
18,946
26,880
30,434
15,223
9,630
28,563
3,28
11,315
24,887
9,46
18,590
3,262
24,888
23,34
26,911
2,450
24,423
29,487
6,409
1,138
21,414
10,381
8,37
2,594
13,813
21,786
27,454
16,610
4,637
9,214
25,871
7,768
15,497
21,900
16,897
3,9
20,483
18,605
17,625
20,454
3,587
22,703
2,371
12,566
13,280
20,379
23,912
6,380
24,732
6,795
12,580
7,295
15,851
29,185
9,505
3,978
20,500
17,414
12,74
5,48
3,96
15,80
26,317
3,472
13,214
23,610
18,607
16,786
26,510
29,830
26,981
2,350
28,240
28,560
17,496
5,36
22,607
11,989
23,164
10,727
12,328
2,318
4,925
16,77
9,115
17,342
17,537
30,925
3,4
22,756
22,252
19,414
10,204
14,29
9,568
5,667
7,445
1,37
28,869
7,110
10,646
13,279
11,988
26,68
3,167
7,310
15,575
5,633
15,471
9,255
24,501
16,545
21,637
10,885
18,609
29,247
3,929
2,939
23,529
20,870
30,191
17,692
24,839
20,6
30,559
24,158
23,194
10,341
8,24
18,523
16,256
30,455
13,863
3,186
22,698
8,868
3,420
26,79
29,539
20,648
19,565
21,90
11,860
19,954
20,105
6,335
20,895
9,803
30,10
15,461
22,711
22,195
14,390
23,834
6,926
29,305
18,206
2,455
13,425
4,279
29,40
26,915
13,229
29,283
26,120
29,457
16,518
13,180
25,799
23,748
4,39
8,534
8,827
15,561
21,487
21,610
13,653
7,340
28,677
4,380
2,835
21,564
16,709
8,462
1,646
18,927
17,205
30,245
11,248
23,860
4,656
21,588
24,118
3,426
4,32
4,629
12,310
11,993
6,39
7,512
30,886
15,165
9,751
28,780
20,934
27,920
29,273
28,759
24,129
6,204
30,258
28,177
4,531
8,141
13,757
8,451
22,452
4,246
14,737
30,381
21,826
4,860
6,778
28,547
8,829
6,928
14,617
1,144
27,477
25,793
22,191
23,461
5,217
21,183
19,405
4,530
30,20
21,210
22,589
6,350
18,278
20,197
16,820
9,224
25,163
3,920
12,296
15,72
29,448
25,38
18,35
11,389
22,836
5,238
3,470
17,786
14,85
7,526
21,453
22,363
22,770
13,306
22,94
14,429
1,989
15,842
7,105
30,484
17,858
7,859
17,811
3,169
19,75
23,121
30,86
5,659
28,330
14,416
12,657
13,572
29,653
30,161
29,24
8,890
16,462
27,658
25,650
19,865
4,666
30,89
12,184
30,153
6,344
2,257
17,24
20,738
16,959
2,119
14,107
20,876
24,460
1,903
24,85
13,545
30,798
27,445
30,705
12,777
6,240
14,251
3,620
26,710
12,445
20,790
20,981
2,267
6,50
7,66
6,922
24,932
17,396
23,493
15,682
6,440
13,890
8,842
25,874
20,31
15,637
26,611
9,433
29,173
5,476
18,157
7,52
23,701
27,301
7,998
25,628
23,877
1,942
2,359
14,787
21,692
5,169
2,15
3,278
